timestamp,DSP
20160424 06:00,-0.137
20160424 06:30,-0.137
20160424 07:00,-0.137
20160424 07:30,-0.137
20160424 08:00,-0.137
20160424 08:30,-0.137
20160424 09:00,-0.137
20160424 09:30,-0.137
20160424 10:00,-0.157
20160424 10:30,-0.157
20160424 11:00,-0.167
20160424 11:30,-0.167
20160424 12:00,-0.177
20160424 12:30,-0.187
20160424 13:00,-0.187
20160424 13:30,-0.177
20160424 14:00,-0.167
20160424 14:30,-0.167
20160424 15:00,-0.157
20160424 15:30,-0.157
20160424 16:00,-0.157
20160424 16:30,-0.157
20160424 17:00,1
20160424 17:30,1
20160424 18:00,1
20160424 18:30,1
20160424 19:00,1
20160424 19:30,1
20160424 20:00,1
20160424 20:30,1
20160424 21:00,-0.24
20160424 21:30,-0.24
20160424 22:00,-0.24
20160424 22:30,-0.24
20160424 23:00,-0.275
20160424 23:30,-0.275
20160425 00:00,-0.221
20160425 00:30,-0.221
20160425 01:00,-0.231
20160425 01:30,-0.231
20160425 02:00,-0.251
20160425 02:30,-0.251
20160425 03:00,-0.275
20160425 03:30,-0.275
20160425 04:00,-0.275
20160425 04:30,-0.275
20160425 05:00,-0.275
20160425 05:30,-0.275
20160425 06:00,-0.137
20160425 06:30,-0.137
20160425 07:00,-0.137
20160425 07:30,-0.137
20160425 08:00,-0.137
20160425 08:30,-0.137
20160425 09:00,-0.137
20160425 09:30,-0.137
20160425 10:00,-0.157
20160425 10:30,-0.157
20160425 11:00,-0.167
20160425 11:30,-0.167
20160425 12:00,-0.177
20160425 12:30,-0.187
20160425 13:00,-0.187
20160425 13:30,-0.177
20160425 14:00,-0.167
20160425 14:30,-0.167
20160425 15:00,-0.157
20160425 15:30,-0.157
20160425 16:00,-0.157
20160425 16:30,-0.157
20160425 17:00,1
20160425 17:30,1
20160425 18:00,1
20160425 18:30,1
20160425 19:00,1
20160425 19:30,1
20160425 20:00,1
20160425 20:30,1
20160425 21:00,-0.24
20160425 21:30,-0.24
20160425 22:00,-0.24
20160425 22:30,-0.24
20160425 23:00,-0.275
20160425 23:30,-0.275
20160426 00:00,-0.221
20160426 00:30,-0.221
20160426 01:00,-0.231
20160426 01:30,-0.231
20160426 02:00,-0.251
20160426 02:30,-0.251
20160426 03:00,-0.275
20160426 03:30,-0.275
20160426 04:00,-0.275
20160426 04:30,-0.275
20160426 05:00,-0.275
20160426 05:30,-0.275
20160426 06:00,-0.137
20160426 06:30,-0.137
20160426 07:00,-0.137
20160426 07:30,-0.137
20160426 08:00,-0.137
20160426 08:30,-0.137
20160426 09:00,-0.137
20160426 09:30,-0.137
20160426 10:00,-0.157
20160426 10:30,-0.157
20160426 11:00,-0.167
20160426 11:30,-0.167
20160426 12:00,-0.177
20160426 12:30,-0.187
20160426 13:00,-0.187
20160426 13:30,-0.177
20160426 14:00,-0.167
20160426 14:30,-0.167
20160426 15:00,-0.157
20160426 15:30,-0.157
20160426 16:00,-0.157
20160426 16:30,-0.157
20160426 17:00,1
20160426 17:30,1
20160426 18:00,1
20160426 18:30,1
20160426 19:00,1
20160426 19:30,1
20160426 20:00,1
20160426 20:30,1
20160426 21:00,-0.24
20160426 21:30,-0.24
20160426 22:00,-0.24
20160426 22:30,-0.24
20160426 23:00,-0.275
20160426 23:30,-0.275
20160427 00:00,-0.221
20160427 00:30,-0.221
20160427 01:00,-0.231
20160427 01:30,-0.231
20160427 02:00,-0.251
20160427 02:30,-0.251
20160427 03:00,-0.275
20160427 03:30,-0.275
20160427 04:00,-0.275
20160427 04:30,-0.275
20160427 05:00,-0.275
20160427 05:30,-0.275
20160427 06:00,-0.137
20160427 06:30,-0.137
20160427 07:00,-0.137
20160427 07:30,-0.137
20160427 08:00,-0.137
20160427 08:30,-0.137
20160427 09:00,-0.137
20160427 09:30,-0.137
20160427 10:00,-0.157
20160427 10:30,-0.157
20160427 11:00,-0.167
20160427 11:30,-0.167
20160427 12:00,-0.177
20160427 12:30,-0.187
20160427 13:00,-0.187
20160427 13:30,-0.177
20160427 14:00,-0.167
20160427 14:30,-0.167
20160427 15:00,-0.157
20160427 15:30,-0.157
20160427 16:00,-0.157
20160427 16:30,-0.157
20160427 17:00,1
20160427 17:30,1
20160427 18:00,1
20160427 18:30,1
20160427 19:00,1
20160427 19:30,1
20160427 20:00,1
20160427 20:30,1
20160427 21:00,-0.24
20160427 21:30,-0.24
20160427 22:00,-0.24
20160427 22:30,-0.24
20160427 23:00,-0.275
20160427 23:30,-0.275
20160428 00:00,-0.221
20160428 00:30,-0.221
20160428 01:00,-0.231
20160428 01:30,-0.231
20160428 02:00,-0.251
20160428 02:30,-0.251
20160428 03:00,-0.275
20160428 03:30,-0.275
20160428 04:00,-0.275
20160428 04:30,-0.275
20160428 05:00,-0.275
20160428 05:30,-0.275
20160428 06:00,-0.137
20160428 06:30,-0.137
20160428 07:00,-0.137
20160428 07:30,-0.137
20160428 08:00,-0.137
20160428 08:30,-0.137
20160428 09:00,-0.137
20160428 09:30,-0.137
20160428 10:00,-0.157
20160428 10:30,-0.157
20160428 11:00,-0.167
20160428 11:30,-0.167
20160428 12:00,-0.177
20160428 12:30,-0.187
20160428 13:00,-0.187
20160428 13:30,-0.177
20160428 14:00,-0.167
20160428 14:30,-0.167
20160428 15:00,-0.157
20160428 15:30,-0.157
20160428 16:00,-0.157
20160428 16:30,-0.157
20160428 17:00,1
20160428 17:30,1
20160428 18:00,1
20160428 18:30,1
20160428 19:00,1
20160428 19:30,1
20160428 20:00,1
20160428 20:30,1
20160428 21:00,-0.24
20160428 21:30,-0.24
20160428 22:00,-0.24
20160428 22:30,-0.24
20160428 23:00,-0.275
20160428 23:30,-0.275
20160429 00:00,-0.221
20160429 00:30,-0.221
20160429 01:00,-0.231
20160429 01:30,-0.231
20160429 02:00,-0.251
20160429 02:30,-0.251
20160429 03:00,-0.275
20160429 03:30,-0.275
20160429 04:00,-0.275
20160429 04:30,-0.275
20160429 05:00,-0.275
20160429 05:30,-0.275
20160429 06:00,-0.137
20160429 06:30,-0.137
20160429 07:00,-0.137
20160429 07:30,-0.137
20160429 08:00,-0.137
20160429 08:30,-0.137
20160429 09:00,-0.137
20160429 09:30,-0.137
20160429 10:00,-0.157
20160429 10:30,-0.157
20160429 11:00,-0.167
20160429 11:30,-0.167
20160429 12:00,-0.177
20160429 12:30,-0.187
20160429 13:00,-0.187
20160429 13:30,-0.177
20160429 14:00,-0.167
20160429 14:30,-0.167
20160429 15:00,-0.157
20160429 15:30,-0.157
20160429 16:00,-0.157
20160429 16:30,-0.157
20160429 17:00,1
20160429 17:30,1
20160429 18:00,1
20160429 18:30,1
20160429 19:00,1
20160429 19:30,1
20160429 20:00,1
20160429 20:30,1
20160429 21:00,-0.24
20160429 21:30,-0.24
20160429 22:00,-0.24
20160429 22:30,-0.24
20160429 23:00,-0.275
20160429 23:30,-0.275
20160430 00:00,-0.221
20160430 00:30,-0.221
20160430 01:00,-0.231
20160430 01:30,-0.231
20160430 02:00,-0.251
20160430 02:30,-0.251
20160430 03:00,-0.275
20160430 03:30,-0.275
20160430 04:00,-0.275
20160430 04:30,-0.275
20160430 05:00,-0.275
20160430 05:30,-0.275
20160430 06:00,-0.137
20160430 06:30,-0.137
20160430 07:00,-0.137
20160430 07:30,-0.137
20160430 08:00,-0.137
20160430 08:30,-0.137
20160430 09:00,-0.137
20160430 09:30,-0.137
20160430 10:00,-0.157
20160430 10:30,-0.157
20160430 11:00,-0.167
20160430 11:30,-0.167
20160430 12:00,-0.177
20160430 12:30,-0.187
20160430 13:00,-0.187
20160430 13:30,-0.177
20160430 14:00,-0.167
20160430 14:30,-0.167
20160430 15:00,-0.157
20160430 15:30,-0.157
20160430 16:00,-0.157
20160430 16:30,-0.157
20160430 17:00,1
20160430 17:30,1
20160430 18:00,1
20160430 18:30,1
20160430 19:00,1
20160430 19:30,1
20160430 20:00,1
20160430 20:30,1
20160430 21:00,-0.24
20160430 21:30,-0.24
20160430 22:00,-0.24
20160430 22:30,-0.24
20160430 23:00,-0.275
20160430 23:30,-0.275
20151201 00:00,-0.251
20151201 00:30,-0.251
20151201 01:00,-0.251
20151201 01:30,-0.251
20151201 02:00,-0.251
20151201 02:30,-0.251
20151201 03:00,-0.251
20151201 03:30,-0.251
20151201 04:00,-0.251
20151201 04:30,-0.251
20151201 05:00,-0.251
20151201 05:30,-0.251
20151201 06:00,-0.251
20151201 06:30,-0.251
20151201 07:00,-0.137
20151201 07:30,-0.137
20151201 08:00,-0.137
20151201 08:30,-0.137
20151201 09:00,-0.137
20151201 09:30,-0.137
20151201 10:00,-0.137
20151201 10:30,-0.137
20151201 11:00,-0.137
20151201 11:30,-0.137
20151201 12:00,-0.137
20151201 12:30,-0.137
20151201 13:00,-0.137
20151201 13:30,-0.137
20151201 14:00,-0.137
20151201 14:30,-0.137
20151201 15:00,-0.137
20151201 15:30,-0.137
20151201 16:00,1
20151201 16:30,1
20151201 17:00,1
20151201 17:30,1
20151201 18:00,1
20151201 18:30,1
20151201 19:00,1
20151201 19:30,1
20151201 20:00,-0.252
20151201 20:30,-0.251
20151201 21:00,-0.251
20151201 21:30,-0.251
20151201 22:00,-0.251
20151201 22:30,-0.251
20151201 23:00,-0.251
20151201 23:30,-0.251
20151202 00:00,-0.251
20151202 00:30,-0.251
20151202 01:00,-0.251
20151202 01:30,-0.251
20151202 02:00,-0.251
20151202 02:30,-0.251
20151202 03:00,-0.251
20151202 03:30,-0.251
20151202 04:00,-0.251
20151202 04:30,-0.251
20151202 05:00,-0.251
20151202 05:30,-0.251
20151202 06:00,-0.251
20151202 06:30,-0.251
20151202 07:00,-0.137
20151202 07:30,-0.137
20151202 08:00,-0.137
20151202 08:30,-0.137
20151202 09:00,-0.137
20151202 09:30,-0.137
20151202 10:00,-0.137
20151202 10:30,-0.137
20151202 11:00,-0.137
20151202 11:30,-0.137
20151202 12:00,-0.137
20151202 12:30,-0.137
20151202 13:00,-0.137
20151202 13:30,-0.137
20151202 14:00,-0.137
20151202 14:30,-0.137
20151202 15:00,-0.137
20151202 15:30,-0.137
20151202 16:00,1
20151202 16:30,1
20151202 17:00,1
20151202 17:30,1
20151202 18:00,1
20151202 18:30,1
20151202 19:00,1
20151202 19:30,1
20151202 20:00,-0.252
20151202 20:30,-0.251
20151202 21:00,-0.251
20151202 21:30,-0.251
20151202 22:00,-0.251
20151202 22:30,-0.251
20151202 23:00,-0.251
20151202 23:30,-0.251
20151203 00:00,-0.251
20151203 00:30,-0.251
20151203 01:00,-0.251
20151203 01:30,-0.251
20151203 02:00,-0.251
20151203 02:30,-0.251
20151203 03:00,-0.251
20151203 03:30,-0.251
20151203 04:00,-0.251
20151203 04:30,-0.251
20151203 05:00,-0.251
20151203 05:30,-0.251
20151203 06:00,-0.251
20151203 06:30,-0.251
20151203 07:00,-0.137
20151203 07:30,-0.137
20151203 08:00,-0.137
20151203 08:30,-0.137
20151203 09:00,-0.137
20151203 09:30,-0.137
20151203 10:00,-0.137
20151203 10:30,-0.137
20151203 11:00,-0.137
20151203 11:30,-0.137
20151203 12:00,-0.137
20151203 12:30,-0.137
20151203 13:00,-0.137
20151203 13:30,-0.137
20151203 14:00,-0.137
20151203 14:30,-0.137
20151203 15:00,-0.137
20151203 15:30,-0.137
20151203 16:00,1
20151203 16:30,1
20151203 17:00,1
20151203 17:30,1
20151203 18:00,1
20151203 18:30,1
20151203 19:00,1
20151203 19:30,1
20151203 20:00,-0.252
20151203 20:30,-0.251
20151203 21:00,-0.251
20151203 21:30,-0.251
20151203 22:00,-0.251
20151203 22:30,-0.251
20151203 23:00,-0.251
20151203 23:30,-0.251
20151204 00:00,-0.251
20151204 00:30,-0.251
20151204 01:00,-0.251
20151204 01:30,-0.251
20151204 02:00,-0.251
20151204 02:30,-0.251
20151204 03:00,-0.251
20151204 03:30,-0.251
20151204 04:00,-0.251
20151204 04:30,-0.251
20151204 05:00,-0.251
20151204 05:30,-0.251
20151204 06:00,-0.251
20151204 06:30,-0.251
20151204 07:00,-0.137
20151204 07:30,-0.137
20151204 08:00,-0.137
20151204 08:30,-0.137
20151204 09:00,-0.137
20151204 09:30,-0.137
20151204 10:00,-0.137
20151204 10:30,-0.137
20151204 11:00,-0.137
20151204 11:30,-0.137
20151204 12:00,-0.137
20151204 12:30,-0.137
20151204 13:00,-0.137
20151204 13:30,-0.137
20151204 14:00,-0.137
20151204 14:30,-0.137
20151204 15:00,-0.137
20151204 15:30,-0.137
20151204 16:00,1
20151204 16:30,1
20151204 17:00,1
20151204 17:30,1
20151204 18:00,1
20151204 18:30,1
20151204 19:00,1
20151204 19:30,1
20151204 20:00,-0.252
20151204 20:30,-0.251
20151204 21:00,-0.251
20151204 21:30,-0.251
20151204 22:00,-0.251
20151204 22:30,-0.251
20151204 23:00,-0.251
20151204 23:30,-0.251
20151205 00:00,-0.251
20151205 00:30,-0.251
20151205 01:00,-0.251
20151205 01:30,-0.251
20151205 02:00,-0.251
20151205 02:30,-0.251
20151205 03:00,-0.251
20151205 03:30,-0.251
20151205 04:00,-0.251
20151205 04:30,-0.251
20151205 05:00,-0.251
20151205 05:30,-0.251
20151205 06:00,-0.251
20151205 06:30,-0.251
20151205 07:00,-0.137
20151205 07:30,-0.137
20151205 08:00,-0.137
20151205 08:30,-0.137
20151205 09:00,-0.137
20151205 09:30,-0.137
20151205 10:00,-0.137
20151205 10:30,-0.137
20151205 11:00,-0.137
20151205 11:30,-0.137
20151205 12:00,-0.137
20151205 12:30,-0.137
20151205 13:00,-0.137
20151205 13:30,-0.137
20151205 14:00,-0.137
20151205 14:30,-0.137
20151205 15:00,-0.137
20151205 15:30,-0.137
20151205 16:00,1
20151205 16:30,1
20151205 17:00,1
20151205 17:30,1
20151205 18:00,1
20151205 18:30,1
20151205 19:00,1
20151205 19:30,1
20151205 20:00,-0.252
20151205 20:30,-0.251
20151205 21:00,-0.251
20151205 21:30,-0.251
20151205 22:00,-0.251
20151205 22:30,-0.251
20151205 23:00,-0.251
20151205 23:30,-0.251
20151206 00:00,-0.251
20151206 00:30,-0.251
20151206 01:00,-0.251
20151206 01:30,-0.251
20151206 02:00,-0.251
20151206 02:30,-0.251
20151206 03:00,-0.251
20151206 03:30,-0.251
20151206 04:00,-0.251
20151206 04:30,-0.251
20151206 05:00,-0.251
20151206 05:30,-0.251
20151206 06:00,-0.251
20151206 06:30,-0.251
20151206 07:00,-0.137
20151206 07:30,-0.137
20151206 08:00,-0.137
20151206 08:30,-0.137
20151206 09:00,-0.137
20151206 09:30,-0.137
20151206 10:00,-0.137
20151206 10:30,-0.137
20151206 11:00,-0.137
20151206 11:30,-0.137
20151206 12:00,-0.137
20151206 12:30,-0.137
20151206 13:00,-0.137
20151206 13:30,-0.137
20151206 14:00,-0.137
20151206 14:30,-0.137
20151206 15:00,-0.137
20151206 15:30,-0.137
20151206 16:00,1
20151206 16:30,1
20151206 17:00,1
20151206 17:30,1
20151206 18:00,1
20151206 18:30,1
20151206 19:00,1
20151206 19:30,1
20151206 20:00,-0.252
20151206 20:30,-0.251
20151206 21:00,-0.251
20151206 21:30,-0.251
20151206 22:00,-0.251
20151206 22:30,-0.251
20151206 23:00,-0.251
20151206 23:30,-0.251
20151207 00:00,-0.251
20151207 00:30,-0.251
20151207 01:00,-0.251
20151207 01:30,-0.251
20151207 02:00,-0.251
20151207 02:30,-0.251
20151207 03:00,-0.251
20151207 03:30,-0.251
20151207 04:00,-0.251
20151207 04:30,-0.251
20151207 05:00,-0.251
20151207 05:30,-0.251
20151207 06:00,-0.251
20151207 06:30,-0.251
20151207 07:00,-0.137
20151207 07:30,-0.137
20151207 08:00,-0.137
20151207 08:30,-0.137
20151207 09:00,-0.137
20151207 09:30,-0.137
20151207 10:00,-0.137
20151207 10:30,-0.137
20151207 11:00,-0.137
20151207 11:30,-0.137
20151207 12:00,-0.137
20151207 12:30,-0.137
20151207 13:00,-0.137
20151207 13:30,-0.137
20151207 14:00,-0.137
20151207 14:30,-0.137
20151207 15:00,-0.137
20151207 15:30,-0.137
20151207 16:00,1
20151207 16:30,1
20151207 17:00,1
20151207 17:30,1
20151207 18:00,1
20151207 18:30,1
20151207 19:00,1
20151207 19:30,1
20151207 20:00,-0.252
20151207 20:30,-0.251
20151207 21:00,-0.251
20151207 21:30,-0.251
20151207 22:00,-0.251
20151207 22:30,-0.251
20151207 23:00,-0.251
20151207 23:30,-0.251
20151208 00:00,-0.251
20151208 00:30,-0.251
20151208 01:00,-0.251
20151208 01:30,-0.251
20151208 02:00,-0.251
20151208 02:30,-0.251
20151208 03:00,-0.251
20151208 03:30,-0.251
20151208 04:00,-0.251
20151208 04:30,-0.251
20151208 05:00,-0.251
20151208 05:30,-0.251
20151208 06:00,-0.251
20151208 06:30,-0.251
20151208 07:00,-0.137
20151208 07:30,-0.137
20151208 08:00,-0.137
20151208 08:30,-0.137
20151208 09:00,-0.137
20151208 09:30,-0.137
20151208 10:00,-0.137
20151208 10:30,-0.137
20151208 11:00,-0.137
20151208 11:30,-0.137
20151208 12:00,-0.137
20151208 12:30,-0.137
20151208 13:00,-0.137
20151208 13:30,-0.137
20151208 14:00,-0.137
20151208 14:30,-0.137
20151208 15:00,-0.137
20151208 15:30,-0.137
20151208 16:00,1
20151208 16:30,1
20151208 17:00,1
20151208 17:30,1
20151208 18:00,1
20151208 18:30,1
20151208 19:00,1
20151208 19:30,1
20151208 20:00,-0.252
20151208 20:30,-0.251
20151208 21:00,-0.251
20151208 21:30,-0.251
20151208 22:00,-0.251
20151208 22:30,-0.251
20151208 23:00,-0.251
20151208 23:30,-0.251
20151209 00:00,-0.251
20151209 00:30,-0.251
20151209 01:00,-0.251
20151209 01:30,-0.251
20151209 02:00,-0.251
20151209 02:30,-0.251
20151209 03:00,-0.251
20151209 03:30,-0.251
20151209 04:00,-0.251
20151209 04:30,-0.251
20151209 05:00,-0.251
20151209 05:30,-0.251
20151209 06:00,-0.251
20151209 06:30,-0.251
20151209 07:00,-0.137
20151209 07:30,-0.137
20151209 08:00,-0.137
20151209 08:30,-0.137
20151209 09:00,-0.137
20151209 09:30,-0.137
20151209 10:00,-0.137
20151209 10:30,-0.137
20151209 11:00,-0.137
20151209 11:30,-0.137
20151209 12:00,-0.137
20151209 12:30,-0.137
20151209 13:00,-0.137
20151209 13:30,-0.137
20151209 14:00,-0.137
20151209 14:30,-0.137
20151209 15:00,-0.137
20151209 15:30,-0.137
20151209 16:00,1
20151209 16:30,1
20151209 17:00,1
20151209 17:30,1
20151209 18:00,1
20151209 18:30,1
20151209 19:00,1
20151209 19:30,1
20151209 20:00,-0.252
20151209 20:30,-0.251
20151209 21:00,-0.251
20151209 21:30,-0.251
20151209 22:00,-0.251
20151209 22:30,-0.251
20151209 23:00,-0.251
20151209 23:30,-0.251
20151210 00:00,-0.251
20151210 00:30,-0.251
20151210 01:00,-0.251
20151210 01:30,-0.251
20151210 02:00,-0.251
20151210 02:30,-0.251
20151210 03:00,-0.251
20151210 03:30,-0.251
20151210 04:00,-0.251
20151210 04:30,-0.251
20151210 05:00,-0.251
20151210 05:30,-0.251
20151210 06:00,-0.251
20151210 06:30,-0.251
20151210 07:00,-0.137
20151210 07:30,-0.137
20151210 08:00,-0.137
20151210 08:30,-0.137
20151210 09:00,-0.137
20151210 09:30,-0.137
20151210 10:00,-0.137
20151210 10:30,-0.137
20151210 11:00,-0.137
20151210 11:30,-0.137
20151210 12:00,-0.137
20151210 12:30,-0.137
20151210 13:00,-0.137
20151210 13:30,-0.137
20151210 14:00,-0.137
20151210 14:30,-0.137
20151210 15:00,-0.137
20151210 15:30,-0.137
20151210 16:00,1
20151210 16:30,1
20151210 17:00,1
20151210 17:30,1
20151210 18:00,1
20151210 18:30,1
20151210 19:00,1
20151210 19:30,1
20151210 20:00,-0.252
20151210 20:30,-0.251
20151210 21:00,-0.251
20151210 21:30,-0.251
20151210 22:00,-0.251
20151210 22:30,-0.251
20151210 23:00,-0.251
20151210 23:30,-0.251
20151211 00:00,-0.251
20151211 00:30,-0.251
20151211 01:00,-0.251
20151211 01:30,-0.251
20151211 02:00,-0.251
20151211 02:30,-0.251
20151211 03:00,-0.251
20151211 03:30,-0.251
20151211 04:00,-0.251
20151211 04:30,-0.251
20151211 05:00,-0.251
20151211 05:30,-0.251
20151211 06:00,-0.251
20151211 06:30,-0.251
20151211 07:00,-0.137
20151211 07:30,-0.137
20151211 08:00,-0.137
20151211 08:30,-0.137
20151211 09:00,-0.137
20151211 09:30,-0.137
20151211 10:00,-0.137
20151211 10:30,-0.137
20151211 11:00,-0.137
20151211 11:30,-0.137
20151211 12:00,-0.137
20151211 12:30,-0.137
20151211 13:00,-0.137
20151211 13:30,-0.137
20151211 14:00,-0.137
20151211 14:30,-0.137
20151211 15:00,-0.137
20151211 15:30,-0.137
20151211 16:00,1
20151211 16:30,1
20151211 17:00,1
20151211 17:30,1
20151211 18:00,1
20151211 18:30,1
20151211 19:00,1
20151211 19:30,1
20151211 20:00,-0.252
20151211 20:30,-0.251
20151211 21:00,-0.251
20151211 21:30,-0.251
20151211 22:00,-0.251
20151211 22:30,-0.251
20151211 23:00,-0.251
20151211 23:30,-0.251
20151212 00:00,-0.251
20151212 00:30,-0.251
20151212 01:00,-0.251
20151212 01:30,-0.251
20151212 02:00,-0.251
20151212 02:30,-0.251
20151212 03:00,-0.251
20151212 03:30,-0.251
20151212 04:00,-0.251
20151212 04:30,-0.251
20151212 05:00,-0.251
20151212 05:30,-0.251
20151212 06:00,-0.251
20151212 06:30,-0.251
20151212 07:00,-0.137
20151212 07:30,-0.137
20151212 08:00,-0.137
20151212 08:30,-0.137
20151212 09:00,-0.137
20151212 09:30,-0.137
20151212 10:00,-0.137
20151212 10:30,-0.137
20151212 11:00,-0.137
20151212 11:30,-0.137
20151212 12:00,-0.137
20151212 12:30,-0.137
20151212 13:00,-0.137
20151212 13:30,-0.137
20151212 14:00,-0.137
20151212 14:30,-0.137
20151212 15:00,-0.137
20151212 15:30,-0.137
20151212 16:00,1
20151212 16:30,1
20151212 17:00,1
20151212 17:30,1
20151212 18:00,1
20151212 18:30,1
20151212 19:00,1
20151212 19:30,1
20151212 20:00,-0.252
20151212 20:30,-0.251
20151212 21:00,-0.251
20151212 21:30,-0.251
20151212 22:00,-0.251
20151212 22:30,-0.251
20151212 23:00,-0.251
20151212 23:30,-0.251
20151213 00:00,-0.251
20151213 00:30,-0.251
20151213 01:00,-0.251
20151213 01:30,-0.251
20151213 02:00,-0.251
20151213 02:30,-0.251
20151213 03:00,-0.251
20151213 03:30,-0.251
20151213 04:00,-0.251
20151213 04:30,-0.251
20151213 05:00,-0.251
20151213 05:30,-0.251
20151213 06:00,-0.251
20151213 06:30,-0.251
20151213 07:00,-0.137
20151213 07:30,-0.137
20151213 08:00,-0.137
20151213 08:30,-0.137
20151213 09:00,-0.137
20151213 09:30,-0.137
20151213 10:00,-0.137
20151213 10:30,-0.137
20151213 11:00,-0.137
20151213 11:30,-0.137
20151213 12:00,-0.137
20151213 12:30,-0.137
20151213 13:00,-0.137
20151213 13:30,-0.137
20151213 14:00,-0.137
20151213 14:30,-0.137
20151213 15:00,-0.137
20151213 15:30,-0.137
20151213 16:00,1
20151213 16:30,1
20151213 17:00,1
20151213 17:30,1
20151213 18:00,1
20151213 18:30,1
20151213 19:00,1
20151213 19:30,1
20151213 20:00,-0.252
20151213 20:30,-0.251
20151213 21:00,-0.251
20151213 21:30,-0.251
20151213 22:00,-0.251
20151213 22:30,-0.251
20151213 23:00,-0.251
20151213 23:30,-0.251
20151214 00:00,-0.251
20151214 00:30,-0.251
20151214 01:00,-0.251
20151214 01:30,-0.251
20151214 02:00,-0.251
20151214 02:30,-0.251
20151214 03:00,-0.251
20151214 03:30,-0.251
20151214 04:00,-0.251
20151214 04:30,-0.251
20151214 05:00,-0.251
20151214 05:30,-0.251
20151214 06:00,-0.251
20151214 06:30,-0.251
20151214 07:00,-0.137
20151214 07:30,-0.137
20151214 08:00,-0.137
20151214 08:30,-0.137
20151214 09:00,-0.137
20151214 09:30,-0.137
20151214 10:00,-0.137
20151214 10:30,-0.137
20151214 11:00,-0.137
20151214 11:30,-0.137
20151214 12:00,-0.137
20151214 12:30,-0.137
20151214 13:00,-0.137
20151214 13:30,-0.137
20151214 14:00,-0.137
20151214 14:30,-0.137
20151214 15:00,-0.137
20151214 15:30,-0.137
20151214 16:00,1
20151214 16:30,1
20151214 17:00,1
20151214 17:30,1
20151214 18:00,1
20151214 18:30,1
20151214 19:00,1
20151214 19:30,1
20151214 20:00,-0.252
20151214 20:30,-0.251
20151214 21:00,-0.251
20151214 21:30,-0.251
20151214 22:00,-0.251
20151214 22:30,-0.251
20151214 23:00,-0.251
20151214 23:30,-0.251
20151215 00:00,-0.251
20151215 00:30,-0.251
20151215 01:00,-0.251
20151215 01:30,-0.251
20151215 02:00,-0.251
20151215 02:30,-0.251
20151215 03:00,-0.251
20151215 03:30,-0.251
20151215 04:00,-0.251
20151215 04:30,-0.251
20151215 05:00,-0.251
20151215 05:30,-0.251
20151215 06:00,-0.251
20151215 06:30,-0.251
20151215 07:00,-0.137
20151215 07:30,-0.137
20151215 08:00,-0.137
20151215 08:30,-0.137
20151215 09:00,-0.137
